FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
CTX199706756,82,DRAW,TEXT_P,LINE_P,1.0,0.0,0.0
CTX199706756,83,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX199706756,84,PHOTO,DRAW,LINE_T,0.999,0.001,0.0
CTX199706756,85,PHOTO,LINE_HW,LINE_T,1.0,0.0,0.0
CTX199706756,86,PHOTO,LINE_T,DRAW,1.0,0.0,0.0
CTX199706756,87,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX200404964,1,TEXT,TEXT_P,LINE_P,0.998,0.001,0.001
CTX200404964,2,DRAW_L,DRAW,LINE_T,0.997,0.002,0.001
CTX200502635,10,TEXT_P,TEXT_T,TEXT_HW,0.794,0.202,0.004
CTX200502635,11,TEXT_P,LINE_P,TEXT_T,1.0,0.0,0.0
CTX200502635,12,LINE_P,LINE_T,LINE_HW,1.0,0.0,0.0
CTX200502635,13,LINE_P,DRAW,PHOTO_L,1.0,0.0,0.0
CTX200502635,14,LINE_P,LINE_T,DRAW,1.0,0.0,0.0
CTX200502635,15,LINE_P,LINE_HW,LINE_T,1.0,0.0,0.0
CTX200502635,16,DRAW,LINE_P,TEXT_P,1.0,0.0,0.0
CTX200502635,17,DRAW,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX200502635,18,DRAW,DRAW_L,LINE_P,0.575,0.423,0.002
CTX200502635,19,DRAW,DRAW_L,LINE_P,0.997,0.002,0.0
CTX200502635,20,DRAW,DRAW_L,TEXT_HW,0.874,0.122,0.005
CTX200502635,21,LINE_P,LINE_HW,TEXT_P,1.0,0.0,0.0
CTX200502635,22,DRAW,DRAW_L,PHOTO,0.999,0.001,0.0
CTX200508690,1,LINE_P,LINE_HW,LINE_T,0.981,0.013,0.006
CTX200605716,1,PHOTO,DRAW,PHOTO_L,0.866,0.133,0.001
CTX200605716,2,DRAW,DRAW_L,TEXT_P,0.999,0.001,0.0
CTX200903109,1,LINE_T,TEXT,LINE_P,0.627,0.301,0.072
CTX200903109,2,DRAW,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX200903109,3,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX200904273,1,LINE_P,LINE_T,DRAW_L,0.999,0.001,0.0
CTX200904273,2,DRAW,DRAW_L,TEXT_P,1.0,0.0,0.0
CTX201203499,1,PHOTO,DRAW,TEXT,0.98,0.019,0.001
CTX201301452,100,TEXT_P,TEXT,LINE_P,1.0,0.0,0.0
CTX201301452,101,TEXT_P,TEXT,LINE_P,1.0,0.0,0.0
CTX201301452,102,PHOTO,TEXT_P,LINE_T,1.0,0.0,0.0
CTX201404755,10,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX201404755,11,DRAW,TEXT,TEXT_P,1.0,0.0,0.0
CTX201404755,12,DRAW,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201404755,13,DRAW,DRAW_L,TEXT_P,0.999,0.001,0.0
CTX201404755,14,PHOTO,PHOTO_L,TEXT_HW,1.0,0.0,0.0
CTX201404755,15,PHOTO,PHOTO_L,DRAW,0.999,0.001,0.0
CTX201404755,16,PHOTO,DRAW,PHOTO_L,0.999,0.0,0.0
CTX201404755,17,PHOTO,DRAW,PHOTO_L,0.998,0.001,0.0
CTX201404755,18,PHOTO,DRAW,PHOTO_L,0.999,0.001,0.0
CTX201405076,100,TEXT_P,LINE_P,TEXT_T,0.922,0.076,0.003
CTX201405076,101,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,102,PHOTO,DRAW,LINE_HW,0.999,0.001,0.0
CTX201405076,103,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX201405076,104,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,105,PHOTO,LINE_T,LINE_HW,1.0,0.0,0.0
CTX201405076,106,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX201405076,107,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,108,PHOTO,LINE_T,LINE_HW,1.0,0.0,0.0
CTX201405076,109,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX201405076,110,PHOTO,DRAW,PHOTO_L,1.0,0.0,0.0
CTX201405076,111,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,112,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,113,PHOTO,LINE_P,LINE_T,1.0,0.0,0.0
CTX201405076,114,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,115,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,116,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,117,PHOTO,LINE_P,LINE_T,1.0,0.0,0.0
CTX201405076,118,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX201405076,119,PHOTO,LINE_P,LINE_T,1.0,0.0,0.0
CTX201405076,120,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,121,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,122,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX201405076,123,PHOTO,LINE_HW,LINE_T,1.0,0.0,0.0
CTX201405076,124,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,125,PHOTO,LINE_P,LINE_T,1.0,0.0,0.0
CTX201405076,126,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,127,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,128,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,129,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX201405076,130,PHOTO,LINE_T,DRAW,1.0,0.0,0.0
CTX201405076,131,PHOTO,LINE_P,DRAW,1.0,0.0,0.0
CTX201405076,132,PHOTO,DRAW,TEXT_P,0.999,0.001,0.0
CTX201603571,100,DRAW,PHOTO,PHOTO_L,0.966,0.033,0.001
CTX201603571,101,DRAW,PHOTO,PHOTO_L,0.96,0.039,0.001
CTX201603571,102,PHOTO,DRAW,PHOTO_L,1.0,0.0,0.0
CTX201603571,103,DRAW,PHOTO,PHOTO_L,0.995,0.005,0.001
CTX201603571,104,PHOTO,DRAW,TEXT_T,1.0,0.0,0.0
CTX201603571,105,PHOTO,TEXT,DRAW,1.0,0.0,0.0
CTX201603571,106,PHOTO,DRAW,TEXT,0.996,0.004,0.0
CTX201603571,107,PHOTO,DRAW,LINE_T,0.999,0.001,0.0
CTX201603571,108,PHOTO,DRAW,LINE_T,0.998,0.002,0.0
CTX201603571,109,PHOTO,DRAW,PHOTO_L,0.998,0.002,0.0
CTX201603571,110,PHOTO,DRAW,TEXT,0.998,0.001,0.0
CTX201603571,111,PHOTO,TEXT,LINE_T,1.0,0.0,0.0
CTX201603571,112,PHOTO,DRAW,TEXT,0.999,0.001,0.0
CTX201603571,113,PHOTO,DRAW,TEXT_P,1.0,0.0,0.0
CTX201603571,114,TEXT,TEXT_P,DRAW,0.994,0.006,0.001
CTX201603571,115,LINE_P,LINE_HW,TEXT,1.0,0.0,0.0
CTX201603571,116,LINE_P,LINE_HW,DRAW,1.0,0.0,0.0
CTX201603571,117,LINE_P,DRAW,LINE_HW,1.0,0.0,0.0
CTX201603571,118,LINE_P,LINE_HW,DRAW,1.0,0.0,0.0
CTX201603571,119,LINE_P,LINE_HW,DRAW,1.0,0.0,0.0
CTX201603571,120,LINE_P,DRAW,LINE_HW,1.0,0.0,0.0
CTX201603571,121,LINE_P,LINE_HW,PHOTO_L,1.0,0.0,0.0
CTX201603571,122,LINE_P,LINE_HW,TEXT_P,1.0,0.0,0.0
CTX201603571,123,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX201603571,124,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX201603571,125,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX201603571,126,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,127,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,128,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,129,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,130,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,131,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX201603571,132,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,133,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,134,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,135,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,136,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX201603571,137,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,138,LINE_P,LINE_HW,DRAW_L,1.0,0.0,0.0
CTX201603571,139,LINE_P,LINE_HW,DRAW,1.0,0.0,0.0
CTX201603571,140,LINE_P,TEXT_P,DRAW,1.0,0.0,0.0
CTX201603571,141,LINE_P,TEXT_P,TEXT_HW,1.0,0.0,0.0
CTX201603571,142,LINE_P,LINE_HW,LINE_T,0.997,0.002,0.0
