FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
CTX199706756,78,TEXT_P,TEXT_T,LINE_P,0.86,0.082,0.058
CTX199706756,79,DRAW,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199706756,80,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199706756,81,DRAW,DRAW_L,TEXT,1.0,0.0,0.0
CTX199706756,82,DRAW,DRAW_L,LINE_P,0.999,0.001,0.0
CTX199706756,83,PHOTO,PHOTO_L,DRAW_L,1.0,0.0,0.0
CTX199706756,84,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199706756,85,PHOTO,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX199706756,86,PHOTO,TEXT_T,LINE_T,1.0,0.0,0.0
CTX199706756,87,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX200404964,1,TEXT_P,TEXT_T,TEXT,1.0,0.0,0.0
CTX200404964,2,DRAW,DRAW_L,LINE_T,0.804,0.19,0.006
CTX200502635,10,TEXT_P,TEXT_T,TEXT_HW,0.848,0.147,0.005
CTX200502635,11,TEXT_P,LINE_T,TEXT_T,1.0,0.0,0.0
CTX200502635,12,LINE_T,LINE_P,TEXT_P,0.993,0.007,0.0
CTX200502635,13,LINE_T,LINE_P,LINE_HW,0.981,0.019,0.0
CTX200502635,14,LINE_T,LINE_P,LINE_HW,0.524,0.472,0.004
CTX200502635,15,LINE_P,LINE_T,PHOTO_L,0.999,0.001,0.0
CTX200502635,16,DRAW,DRAW_L,LINE_T,1.0,0.0,0.0
CTX200502635,17,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX200502635,18,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX200502635,19,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX200502635,20,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX200502635,21,LINE_P,LINE_T,LINE_HW,0.996,0.004,0.0
CTX200502635,22,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX200508690,1,LINE_T,LINE_P,PHOTO_L,0.761,0.232,0.007
CTX200605716,1,PHOTO,PHOTO_L,DRAW,1.0,0.0,0.0
CTX200605716,2,DRAW,DRAW_L,LINE_T,1.0,0.0,0.0
CTX200903109,1,TEXT_P,DRAW,TEXT,0.903,0.055,0.042
CTX200903109,2,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX200903109,3,PHOTO,PHOTO_L,TEXT_HW,1.0,0.0,0.0
CTX200904273,1,LINE_T,LINE_P,DRAW,0.997,0.003,0.0
CTX200904273,2,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX201203499,1,PHOTO,LINE_P,LINE_T,1.0,0.0,0.0
CTX201301452,100,TEXT_P,TEXT_T,LINE_T,0.999,0.001,0.0
CTX201301452,101,TEXT_P,TEXT_T,LINE_T,0.995,0.005,0.0
CTX201301452,102,PHOTO,LINE_T,TEXT_HW,1.0,0.0,0.0
CTX201404755,10,DRAW,DRAW_L,LINE_T,0.997,0.003,0.001
CTX201404755,11,DRAW,DRAW_L,PHOTO,1.0,0.0,0.0
CTX201404755,12,DRAW,DRAW_L,PHOTO,1.0,0.0,0.0
CTX201404755,13,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX201404755,14,PHOTO,PHOTO_L,TEXT_T,1.0,0.0,0.0
CTX201404755,15,PHOTO,PHOTO_L,TEXT_T,1.0,0.0,0.0
CTX201404755,16,PHOTO,TEXT_HW,TEXT_T,1.0,0.0,0.0
CTX201404755,17,PHOTO,DRAW,DRAW_L,1.0,0.0,0.0
CTX201404755,18,PHOTO,LINE_T,TEXT_HW,1.0,0.0,0.0
CTX201405076,100,LINE_P,TEXT_P,TEXT_T,0.974,0.024,0.001
CTX201405076,101,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX201405076,102,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX201405076,103,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,104,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,105,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX201405076,106,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,107,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,108,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,109,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX201405076,110,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,111,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,112,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,113,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,114,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,115,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,116,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,117,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,118,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,119,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,120,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,121,PHOTO,PHOTO_L,DRAW_L,1.0,0.0,0.0
CTX201405076,122,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,123,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,124,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,125,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,126,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,127,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,128,PHOTO,PHOTO_L,DRAW_L,1.0,0.0,0.0
CTX201405076,129,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX201405076,130,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201405076,131,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201405076,132,PHOTO,DRAW_L,TEXT_HW,1.0,0.0,0.0
CTX201603571,100,PHOTO,DRAW,DRAW_L,0.999,0.001,0.0
CTX201603571,101,PHOTO,DRAW,DRAW_L,0.998,0.001,0.0
CTX201603571,102,PHOTO,TEXT_T,DRAW_L,1.0,0.0,0.0
CTX201603571,103,PHOTO,DRAW,DRAW_L,0.621,0.377,0.002
CTX201603571,104,PHOTO,TEXT_HW,TEXT,1.0,0.0,0.0
CTX201603571,105,PHOTO,DRAW_L,PHOTO_L,1.0,0.0,0.0
CTX201603571,106,PHOTO,DRAW,DRAW_L,1.0,0.0,0.0
CTX201603571,107,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX201603571,108,PHOTO,LINE_T,DRAW,1.0,0.0,0.0
CTX201603571,109,PHOTO,DRAW,DRAW_L,0.999,0.001,0.0
CTX201603571,110,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201603571,111,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201603571,112,PHOTO,DRAW,DRAW_L,1.0,0.0,0.0
CTX201603571,113,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX201603571,114,TEXT_P,TEXT,DRAW,0.769,0.152,0.079
CTX201603571,115,LINE_P,LINE_T,LINE_HW,0.999,0.001,0.0
CTX201603571,116,LINE_P,LINE_T,LINE_HW,0.999,0.001,0.0
CTX201603571,117,LINE_P,LINE_T,LINE_HW,0.998,0.001,0.0
CTX201603571,118,LINE_P,LINE_T,LINE_HW,0.998,0.002,0.0
CTX201603571,119,LINE_P,LINE_T,LINE_HW,0.995,0.005,0.0
CTX201603571,120,LINE_P,LINE_T,LINE_HW,0.995,0.004,0.001
CTX201603571,121,LINE_P,LINE_T,PHOTO_L,0.999,0.001,0.0
CTX201603571,122,LINE_P,LINE_HW,PHOTO_L,0.999,0.001,0.0
CTX201603571,123,LINE_P,LINE_T,TEXT_P,0.953,0.046,0.0
CTX201603571,124,LINE_T,LINE_P,TEXT_P,0.577,0.422,0.001
CTX201603571,125,LINE_P,LINE_T,TEXT_P,0.944,0.056,0.001
CTX201603571,126,LINE_P,LINE_T,TEXT_P,0.559,0.44,0.001
CTX201603571,127,LINE_P,LINE_T,TEXT_P,0.943,0.057,0.001
CTX201603571,128,LINE_P,LINE_T,TEXT_P,0.99,0.009,0.0
CTX201603571,129,LINE_P,LINE_T,TEXT_P,0.947,0.052,0.0
CTX201603571,130,LINE_T,LINE_P,TEXT_P,0.695,0.304,0.001
CTX201603571,131,LINE_P,LINE_T,TEXT_P,0.77,0.229,0.001
CTX201603571,132,LINE_P,LINE_T,TEXT_P,0.75,0.249,0.001
CTX201603571,133,LINE_T,LINE_P,TEXT_P,0.619,0.381,0.001
CTX201603571,134,LINE_P,LINE_T,TEXT_P,0.58,0.419,0.001
CTX201603571,135,LINE_P,LINE_T,TEXT_P,0.78,0.22,0.001
CTX201603571,136,LINE_P,LINE_T,TEXT_P,0.696,0.304,0.0
CTX201603571,137,LINE_P,LINE_T,TEXT_P,0.909,0.09,0.001
CTX201603571,138,LINE_P,LINE_T,LINE_HW,0.997,0.002,0.001
CTX201603571,139,LINE_P,LINE_T,LINE_HW,0.996,0.004,0.0
CTX201603571,140,LINE_P,LINE_T,DRAW,0.955,0.045,0.0
CTX201603571,141,LINE_P,LINE_T,TEXT_P,0.782,0.217,0.0
CTX201603571,142,LINE_T,LINE_P,LINE_HW,0.999,0.0,0.0
